istio_request_duration_milliseconds_count_5xx_forecast_prob,istio_request_duration_milliseconds_count_5xx_forecast_mdn_output,apm.service.cpu.usertime.utilization_forecast_prob,apm.service.cpu.usertime.utilization_forecast_mdn_output,elasticsearch_os_load15_forecast_prob,elasticsearch_os_load15_forecast_mdn_output,apm.service.apdex_forecast_prob,apm.service.apdex_forecast_mdn_output,apm.service.error.count_forecast_prob,apm.service.error.count_forecast_mdn_output,throughput_forecast_prob,throughput_forecast_mdn_output,istio_request_duration_milliseconds_count_4xx_forecast_prob,istio_request_duration_milliseconds_count_4xx_forecast_mdn_output,istio_request_duration_milliseconds_count_5xx_forecast_mdn_alert,apm.service.cpu.usertime.utilization_forecast_mdn_alert,elasticsearch_os_load15_forecast_mdn_alert,apm.service.apdex_forecast_mdn_alert,apm.service.error.count_forecast_mdn_alert,throughput_forecast_mdn_alert,istio_request_duration_milliseconds_count_4xx_forecast_mdn_alert,timestamp,node_cpu_seconds_total,istio_agent_process_cpu_seconds_total,elasticsearch_data_size_fraction_agreementsearch,elasticsearch_indices_exists_agreementsearch_fraction,elasticsearch_indices_fetch_agreementsearch_fraction,elasticsearch_indices_query_agreementsearch_fraction,elasticsearch_os_cpu_percent,istio_agent_go_memstats_gc_cpu_fraction,istio_agent_process_virtual_memory_bytes,kube_daemonset_status_number_unavailable,node_cpu_seconds_total_agreementsearch,elasticsearch_cluster_health_number_of_nodes_agreementsearch,elasticsearch_cluster_health_status_agreementsearch_yellow,elasticsearch_filesystem_io_stats_device_read_operations_count,elasticsearch_jvm_memory_used_bytes_fraction,elasticsearch_os_load15,kube_pod_container_status_restarts_total,istio_tcp_connections_opened_total,istio_tcp_received_bytes_total,istio_request_duration_milliseconds_count_2xx,istio_request_duration_milliseconds_count_4xx,istio_request_duration_milliseconds_count_5xx,istio_5xx_requests_fraction_agreementsearch,apm.service.apdex,apm.service.transaction.apdex,apm.service.cpu.usertime.utilization,apm.service.error.count,apm.service.external.duration,apm.service.instance.count,apm.service.java.memory.pool,apm.service.memory.heap.committed,apm.service.memory.heap.max,apm.service.memory.heap.used,apm.service.memory.physical,apm.service.metrics.reported,apm.service.overview.web,apm.service.transaction.error.count,cpuUsage,memoryUsage,throughput,errorRate,apm.service.transaction.duration,istio_request_duration_milliseconds_count_5xx_pred,apm.service.cpu.usertime.utilization_pred,elasticsearch_os_load15_pred,apm.service.apdex_pred,apm.service.error.count_pred,throughput_pred,istio_request_duration_milliseconds_count_4xx_pred,istio_request_duration_milliseconds_count_5xx_forecast,apm.service.cpu.usertime.utilization_forecast,elasticsearch_os_load15_forecast,apm.service.apdex_forecast,apm.service.error.count_forecast,throughput_forecast,istio_request_duration_milliseconds_count_4xx_forecast
0.005397335461414558,0.23346475,0.02126837019387791,0.14322954,8.465418061126861e-08,0.18921839,0.0004660965457198001,0.95873094,0.004923819718187851,0.650319,9.485328864397242e-06,0.7413285,1.867511698568293e-10,0.6189258,0,0,0,0,0,0,0,1624320000.0,0.8501687810710349,655.088,0.1793331934883462,0.1934279211212309,2.905476010922476,17.317260190999193,24.530864197530864,9.950785656819998e-06,785637376.0,0.0,4726248.791111112,9.0,0.0,18171543912.88889,0.3597046531062313,12.414444444444444,0.0,7088.2,736372112.6,5958307.6,26372.6,6.75,9.2464248822975e-05,0.9900000095367432,0.9900000095367432,3.040906612357708,20.6,0.0095175635405297,5.0,220.3472829493688,2048.0,2048.0,795.2564379208754,2281.819655934344,5.0,2.5607237863450927e-06,20.6,5.068177687262846,2.281819655934343,885.8,0.0046497058630587,0.0303529918808139,0,0,0,0,0,0,0,6.75,3.038381657455906,12.44,0.9900000095367432,20.8,883.7199999999999,26390.6
0.004407539331851326,0.22977379,0.01936976809806548,0.14175731,4.840536547796887e-08,0.1862277,0.0004493587668629882,0.9584226,0.004824675831834741,0.6517885,8.434262135893544e-06,0.73626125,1.4115179008498235e-10,0.6125935,0,0,0,0,0,0,0,1624320300.0,0.8501689217668482,655.4419999999999,0.1793640860597653,0.1934323655693238,2.905461014592342,17.316963808487763,12.074074074074074,9.94708005432e-06,785637376.0,0.0,4726501.682083334,9.0,0.0,18172737848.11111,0.3907022535892916,12.44,0.0,7091.6,736845500.2,5962958.8,26390.6,6.75,9.2405137218e-05,0.9900000095367432,0.9900000095367432,3.038381657455906,20.8,0.0098437839496781,5.0,220.3371148696026,2048.0,2048.0,795.070895675505,2281.819655934344,5.0,2.4693669193678897e-06,20.4,5.063969429093177,2.281819655934343,883.7199999999999,0.004705211223983,0.0301728120843275,0,0,0,0,0,0,0,6.75,3.038381657455906,11.948888888888892,0.9900000095367432,20.8,883.7199999999999,26415.8
0.004008755486693024,0.23152615,0.01891987736924969,0.14108244,3.3209698707821726e-08,0.1814467,0.0004386274978362887,0.95846707,0.005454761074156999,0.6552687,8.635350376426787e-06,0.7345028,1.2261805271248938e-10,0.61458075,0,0,0,0,0,0,0,1624320600.0,0.8501697947033452,655.8999999999999,0.1793385029416034,0.193481895572075,2.905453826038634,17.316847047461344,9.49382716049383,9.94632937064e-06,785637376.0,0.0,4726758.968472222,9.0,0.0,18173862407.666668,0.2731862409124648,11.948888888888892,0.0,7091.8,737324813.4,5967166.4,26415.8,6.75,9.2351669236225e-05,0.9900000095367432,0.9900000095367432,3.038381657455906,20.8,0.0098437839496781,5.0,220.3371148696026,2048.0,2048.0,795.070895675505,2281.819655934344,5.0,2.4693669193678897e-06,20.4,5.063969429093177,2.281819655934343,883.7199999999999,0.004705211223983,0.0301728120843275,0,0,0,0,0,0,0,6.75,3.038381657455906,11.017777777777775,0.9900000095367432,20.8,883.7199999999999,26430.8
0.004008938756037105,0.22907987,0.018289832632613138,0.14012723,1.4628785615050084e-08,0.17014945,0.0004148856765500154,0.95833576,0.005595018946019393,0.65606904,8.224403801744529e-06,0.73321295,1.2469650475920843e-10,0.61538327,0,0,0,0,0,0,0,1624320900.0,0.8501719876199536,656.2860000000001,0.1793472489319104,0.1934812669555581,2.905440167532729,17.31666985027836,5.864197530864198,9.9422668456e-06,785637376.0,0.0,4727023.736527778,9.0,0.0,18174697108.55556,0.3288712230300217,11.017777777777775,0.0,7091.8,737787299.8,5971087.4,26430.8,6.75,9.2301967656275e-05,0.9900000095367432,0.9900000095367432,3.038381657455906,20.8,0.0098484659883134,5.0,220.3371148696026,2048.0,2048.0,795.070895675505,2281.819655934344,5.0,4.272490542612987e-06,20.4,5.063969429093177,2.281819655934343,883.7199999999999,0.004705211223983,0.0301728120843275,0,0,0,0,0,0,0,6.75,3.038381657455906,10.522222222222222,0.9900000095367432,18.6,783.4,26444.0
0.009781595274520972,0.24145956,0.02340406259159333,0.13965957,2.0593589161883485e-08,0.15983619,0.00044101495481090785,0.9609603,0.011141837642309475,0.65893555,1.872850051147847e-05,0.7175765,5.993631012471626e-10,0.6495975,0,0,0,0,0,0,0,1624321200.0,0.850174194796725,656.7239999999999,0.1793427244528755,0.1934806296248109,2.905430967530072,17.316530985230983,7.790123456790123,9.9405652774e-06,785637376.0,0.0,4727288.6225,9.0,0.0,18175671306.88889,0.3017084479117344,10.522222222222222,0.0,7115.4,738302841.0,5974854.0,26444.0,6.75,9.2254288772875e-05,0.9900000095367432,0.9900000095367432,3.038381657455906,18.6,0.009453941065589,4.4,220.3371148696026,2048.0,2048.0,795.070895675505,2281.819655934344,4.4,4.267878789249933e-06,18.4,4.516787519358624,2.0087564457070703,783.4,0.0047527035586601,0.0301704942576586,0,0,0,0,0,0,0,6.75,3.113999684651692,10.005555555555553,0.9900000095367432,21.25,895.6,32334.75
0.004409349807302883,0.22950877,0.029750904589135728,0.1462013,2.568348724571022e-08,0.14658901,0.0005121333115597425,0.95914954,0.009446609030430748,0.6730778,1.5222826246348859e-05,0.74992055,7.720145047204741e-09,0.7493148,0,0,0,0,0,0,0,1624321500.0,0.8501764277380466,810.3,0.17934815943062,0.1934797774221509,2.905422183908965,17.31640521999298,8.345679012345677,1.0332921139175e-05,785702912.0,0.0,4727553.682361111,9.0,0.0,18176361177.22222,0.3536064747276374,10.005555555555553,0.0,8687.75,905414481.5,7288044.0,32334.75,6.75,9.219750019735e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0097809361943713,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,5.4920465161054165e-06,21.5,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,3.113999684651692,9.46,0.9900000095367432,21.25,895.6,32362.75
0.004533042475907962,0.22903089,0.028168083100305948,0.14525694,1.2995996065123934e-08,0.13535503,0.0004765670350124406,0.96045184,0.009520622872310446,0.6734525,1.4405554947405888e-05,0.74809897,7.1305951365357515e-09,0.74855995,0,0,0,0,0,0,0,1624321800.0,0.8501788261560903,810.74,0.1793494980700462,0.193479047889569,2.905414841672494,17.31628020153355,4.790123456790123,1.03336099876e-05,785702912.0,0.0,4727819.669722223,9.0,0.0,18177021507.33333,0.3760070311710423,9.46,0.0,8690.25,905905589.5,7292813.25,32362.75,6.75,9.2137186303575e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0097809361943713,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,5.4920465161054165e-06,21.25,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,3.113999684651692,8.618888888888888,0.9900000095367432,21.25,895.6,32387.0
0.0054955657140334175,0.2306024,0.028835547241698345,0.14504722,7.96072780132914e-09,0.12200868,0.00047889898049067716,0.961239,0.01011273631882526,0.67506623,1.4008192782485107e-05,0.7486282,8.523955139472693e-09,0.7531559,0,0,0,0,0,0,0,1624322100.0,0.8501820145015172,811.2175000000001,0.1793358248515201,0.1934784339666337,2.9054053110327467,17.31608511356672,9.62962962962963,1.03338131762e-05,785702912.0,0.0,4728090.125138889,9.0,0.0,18177722864.33333,0.4087524574878529,8.618888888888888,0.0,8690.75,906378794.75,7297372.5,32387.0,6.75,9.2079605718225e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0097809361943713,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,5.4920465161054165e-06,21.25,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,3.113999684651692,8.663333333333334,0.9900000095367432,21.25,895.6,32416.5
0.005167695757234806,0.23302342,0.028680083517719113,0.14459062,8.92388375511127e-09,0.12324505,0.00048654088341448885,0.9613027,0.010788506768374676,0.67716336,1.412221982759032e-05,0.7481204,9.500980709576238e-09,0.7572008,0,0,0,0,0,0,0,1624322400.0,0.8501847983528985,811.6500000000001,0.1793113161277845,0.1934827382584275,2.905393031886918,17.315893938545887,9.95061728395062,1.03345011428e-05,785702912.0,0.0,4728358.330138888,9.0,0.0,18178389474.55556,0.2990642887206725,8.663333333333334,0.0,8690.75,906858322.75,7301968.0,32416.5,6.75,9.202154554595e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0097809361943713,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,5.4920465161054165e-06,21.25,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,3.113999684651692,8.12,0.9900000095367432,21.25,895.6,32438.0
0.005685263278600036,0.23329505,0.028539311098208453,0.14426824,5.522265710889234e-09,0.11438996,0.0004809787333440999,0.9616045,0.011097630093970592,0.67801917,1.3653794777546755e-05,0.7480705,9.921986051154867e-09,0.7586111,0,0,0,0,0,0,0,1624322700.0,0.8501871881364642,812.0725,0.1793033947808991,0.1934818463808995,2.9053818338348187,17.315774351693374,10.703703703703704,1.03348336684e-05,785702912.0,0.0,4728624.378194444,9.0,0.0,18179081212.77778,0.3297817172490275,8.12,0.0,8690.75,907332236.75,7306494.0,32438.0,6.75,9.1964588742475e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0097809361943713,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,5.4920465161054165e-06,21.25,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,3.113999684651692,7.548888888888888,0.9900000095367432,21.25,895.6,32457.0
0.0063056214158041584,0.23237212,0.02812306109074062,0.143996,2.999225438855245e-09,0.106182575,0.00046848072557811133,0.9617672,0.011077965821771202,0.6780109,1.3127885698429811e-05,0.7483883,9.58098608919297e-09,0.7577219,0,0,0,0,0,0,0,1624323000.0,0.8501903904180642,812.5150000000001,0.179302961015647,0.1934815583145516,2.905370694334845,17.315538090008985,9.790123456790122,1.033549106085e-05,785702912.0,0.0,4728894.886111111,9.0,0.0,18179908238.0,0.4038282590975732,7.548888888888888,0.0,8697.5,907813562.25,7310954.5,32457.0,6.75,9.19085325101e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0100613470695567,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,3.607580625874719e-06,21.25,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,3.113999684651692,7.576666666666666,0.9900000095367432,21.25,895.6,32474.25
0.0064208087915608595,0.23147295,0.028077762564738366,0.14409688,3.2378706813260766e-09,0.10648568,0.00046617139813173925,0.96174544,0.010541995074025472,0.67586577,1.3429517026617879e-05,0.7482887,9.522253007644779e-09,0.7573702,0,0,0,0,0,0,0,1624323300.0,0.8501932602552225,812.9075,0.1792957697496817,0.1934815099142109,2.9053593940228253,17.31539995866713,10.851851851851851,1.0335596662e-05,785702912.0,0.0,4729163.719444444,9.0,0.0,18180511670.444443,0.4489384148285222,7.576666666666666,0.0,8705.75,908297136.5,7315246.75,32474.25,6.75,9.1854607910425e-05,0.9900000095367432,0.9900000095367432,3.113999684651692,21.25,0.0102191666571082,5.0,220.70258461139824,2048.0,2048.0,803.7345269097223,2283.3928819444445,5.0,1.262184792994051e-06,20.75,5.189999474419487,2.283392881944444,895.6,0.0047454221859223,0.0296374234029822,0,0,0,0,0,0,0,6.75,2.905063558154636,8.044444444444444,0.9900000095367432,18.75,836.95,32496.0
0.004326197603711496,0.23323867,0.015323139936806947,0.12867863,1.5687815036782785e-09,0.11142498,0.0003479541689745576,0.9606803,0.003996107190199876,0.6198025,1.3980464979427281e-05,0.69964653,8.133078491118965e-09,0.75130033,0,0,0,0,0,0,0,1624323600.0,0.8501956820494458,813.365,0.179303833089045,0.1934810815678526,2.9053295581038694,17.31503498713628,9.34567901234568,1.0336181786275e-05,785702912.0,0.0,4729429.751805555,9.0,0.0,18181090334.0,0.3795364389234363,8.044444444444444,0.0,8706.5,908760659.75,7320047.75,32496.0,6.75,9.1794390731375e-05,0.9900000095367432,0.9900000095367432,2.905063558154636,18.75,0.0103302619530265,5.0,220.9173481416585,2048.0,2048.0,809.8862632378472,2283.3928819444445,5.0,1.829148305266684e-06,18.5,4.841772596924393,2.283392881944444,836.95,0.0044794388653878,0.0259848450994536,0,0,0,0,0,0,0,6.75,2.869291687011719,7.720000000000001,0.9900000095367432,18.25,827.4000000000001,32510.75
0.004586095486945119,0.23419698,0.014338466900966037,0.1262539,1.3469331276911674e-09,0.10742979,0.0003435173352698819,0.96089894,0.0031613071085282345,0.606499,1.3124462719475002e-05,0.69184196,9.864075396579114e-09,0.7544179,0,0,0,0,0,0,0,1624323900.0,0.8501992628702735,813.79,0.1792912084948384,0.1934810970767154,2.905317343097605,17.314799890297834,14.65432098765432,1.0336241373925e-05,785702912.0,0.0,4729702.627777778,9.0,0.0,18181602523.33333,0.4031419033805529,7.720000000000001,0.0,8707.25,909219056.0,7324223.5,32510.75,6.75,9.1742130842675e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.010250496391298,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,2.731756445380898e-06,18.0,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.219999999999999,0.9900000095367432,18.25,827.4000000000001,32527.0
0.004730997168501969,0.23321992,0.013688514644288483,0.12542847,4.877800919818942e-10,0.097841896,0.0003383957695971916,0.96055365,0.0030547754232772657,0.60568565,1.187844958655925e-05,0.6903604,8.045960614440733e-09,0.75120395,0,0,0,0,0,0,0,1624324200.0,0.8502028757469671,814.2375000000001,0.1793023846359733,0.1934806493056316,2.905305307217484,17.314535811385074,8.641975308641975,1.0337520259225e-05,785702912.0,0.0,4729975.7179166665,9.0,0.0,18182358844.55556,0.4373515849281485,7.219999999999999,0.0,8707.25,909680871.75,7328305.0,32527.0,6.75,9.169083547685e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.010250496391298,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,2.731756445380898e-06,18.0,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.272222222222222,0.9900000095367432,18.25,827.4000000000001,32549.0
0.004770054800375757,0.2363347,0.014280247069772739,0.12567005,9.254346550741966e-10,0.10154066,0.00034470002677495723,0.961087,0.0033818260989746302,0.60863423,1.3376917755953589e-05,0.6904897,1.1620572140355294e-08,0.7594458,0,0,0,0,0,0,0,1624324500.0,0.8502059277897646,814.6575,0.1793082071117578,0.1934801245054554,2.905293574411872,17.314407563521982,16.037037037037035,1.0337706890275e-05,785702912.0,0.0,4730245.656527777,9.0,0.0,18182930705.22222,0.3452535307671062,7.272222222222222,0.0,8707.25,910152923.0,7332482.25,32549.0,6.75,9.16386565406e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0098458448627796,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,5.493377059503257e-06,18.0,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.71111111111111,0.9900000095367432,18.25,827.4000000000001,32568.75
0.004094927629903596,0.23415352,0.013511264636452806,0.12528592,6.557052717678038e-10,0.10444027,0.00033864585886357644,0.96051943,0.003199221363543114,0.6070944,1.1686906924501804e-05,0.68846256,7.919122590681545e-09,0.7512416,0,0,0,0,0,0,0,1624324800.0,0.8502081219477796,815.085,0.1793160258919953,0.1934792564178842,2.905288633758801,17.314409801670294,5.148148148148148,1.0340725832225e-05,785702912.0,0.0,4730510.896249999,9.0,0.0,18183568387.666668,0.341259182980399,7.71111111111111,0.0,8730.75,910673047.0,7336597.5,32568.75,6.75,9.1587246196275e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0101185077172742,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,6.099586462603286e-06,18.0,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.617777777777778,0.9900000095367432,18.25,827.4000000000001,32590.75
0.004609445622538409,0.2335189,0.014343285833821249,0.12637855,9.520826813279022e-10,0.10429513,0.0003429475295225369,0.96077543,0.0032701252850465337,0.6089153,1.31609033388539e-05,0.6923554,9.186109281616494e-09,0.75345635,0,0,0,0,0,0,0,1624325100.0,0.8502114219112544,815.4725000000001,0.1793208169686001,0.1934784269255386,2.905277987477172,17.314266327699045,11.11111111111111,1.034080418695e-05,785702912.0,0.0,4730782.288055556,9.0,0.0,18184116056.77778,0.4167875370493641,7.617777777777778,0.0,8734.5,911152570.75,7340682.75,32590.75,6.75,9.15362778592e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0101185077172742,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,6.099586462603286e-06,18.75,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.492222222222223,0.9900000095367432,18.25,827.4000000000001,32606.25
0.0043173421509919915,0.23495492,0.013763847467560089,0.12538785,6.224575971831845e-10,0.10192871,0.0003407240275984107,0.9606959,0.0033393648142670575,0.60880995,1.2371004449272162e-05,0.6891989,9.033116465597268e-09,0.75454175,0,0,0,0,0,0,0,1624325400.0,0.8502146825146337,815.9024999999999,0.1793218642679087,0.1934777612025917,2.905259474385776,17.314018901858056,7.580246913580248,1.0342539404125e-05,785702912.0,0.0,4731053.39888889,9.0,0.0,18184603310.88889,0.3355228379460764,7.492222222222223,0.0,8736.0,911615146.5,7344892.25,32606.25,6.75,9.148386178165e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0101185077172742,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,6.099586462603286e-06,18.25,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.627777777777778,0.9900000095367432,18.25,827.4000000000001,32620.75
0.004155219951788151,0.23397456,0.013574460582876303,0.1253517,5.836212484336188e-10,0.10293436,0.00033886593789339185,0.96051776,0.0032448351250590167,0.60797524,1.1803318516471213e-05,0.68887854,8.06543624557776e-09,0.7519555,0,0,0,0,0,0,0,1624325700.0,0.8502185039988837,816.2675,0.1793165955925332,0.1934779282633047,2.9052507890872485,17.313746500790952,4.666666666666667,1.0342635525825e-05,785702912.0,0.0,4731327.68111111,9.0,0.0,18185088908.77778,0.3505155180738051,7.627777777777778,0.0,8737.25,912078180.75,7348910.5,32620.75,6.75,9.14339097964e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0101185077172742,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,6.099586462603286e-06,18.25,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.4655555555555555,0.9900000095367432,18.25,827.4000000000001,32636.25
0.004217542013676082,0.23581208,0.013721628688541102,0.12517866,5.991349212192954e-10,0.10176993,0.00034121892479427725,0.960757,0.003458381334516612,0.60990363,1.2469872447764963e-05,0.68843424,9.5591188719256e-09,0.7563419,0,0,0,0,0,0,0,1624326000.0,0.8502218163600959,816.7125000000001,0.1793235401360898,0.1934774083705882,2.9052423522793376,17.313661903111722,7.234567901234568,1.034326913565e-05,785702912.0,0.0,4731599.216527778,9.0,0.0,18185560744.444443,0.294723998215586,7.4655555555555555,0.0,8737.25,912543235.0,7352725.5,32636.25,6.75,9.13862663564e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0101185077172742,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,6.099586462603286e-06,18.25,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.383333333333332,0.9900000095367432,18.25,827.4000000000001,32657.0
0.004233837775098824,0.23528732,0.013572099861647527,0.12502784,4.848742416448238e-10,0.0999936,0.00033979597862892534,0.9606446,0.00340019454554816,0.60942805,1.2101243927194553e-05,0.68820626,9.006012908481495e-09,0.75530076,0,0,0,0,0,0,0,1624326300.0,0.8502253518166576,817.1025000000001,0.1793213085475862,0.1934766026969753,2.9052256312918177,17.31341290711371,5.493827160493827,1.0343543997825e-05,785702912.0,0.0,4731871.910138888,9.0,0.0,18186084837.11111,0.3112451354601255,7.383333333333332,0.0,8737.25,913011924.5,7356889.25,32657.0,6.75,9.1334524929125e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0101185077172742,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,6.099586462603286e-06,18.25,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,7.09,0.9900000095367432,18.25,827.4000000000001,32680.0
0.0047334383069097125,0.23376071,0.01383022072516226,0.12549399,3.9890386603384227e-10,0.095783904,0.0003398035892041899,0.96059805,0.003305697615644286,0.6094547,1.2406053489662585e-05,0.69064623,8.752063634062049e-09,0.7543292,0,0,0,0,0,0,0,1624326600.0,0.850228844400047,817.5474999999999,0.1793217604573731,0.1934756318745983,2.905210946084856,17.31316637524442,6.65432098765432,1.034451677625e-05,785702912.0,0.0,4732144.278611112,9.0,0.0,18186664330.77778,0.4095186892728256,7.09,0.0,8744.0,913500517.75,7360984.0,32680.0,6.75,9.12836613718e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0100226151196563,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,4.7281495018299e-06,18.75,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.869291687011719,6.604444444444444,0.9900000095367432,18.25,827.4000000000001,32698.25
0.005249502123387919,0.23437975,0.013802735640253059,0.12508309,3.501759423137012e-10,0.09152982,0.00033992190929806536,0.9607113,0.0031871692979992513,0.6069871,1.2664824179427118e-05,0.69018185,1.0154129212520615e-08,0.7581789,0,0,0,0,0,0,0,1624326900.0,0.8502328282288657,817.9300000000001,0.1793305098278095,0.1934748699817031,2.9051841136835974,17.312756461367282,10.37037037037037,1.03447865244e-05,785702912.0,0.0,4732419.316805556,9.0,0.0,18187271500.444443,0.4379118486104433,6.604444444444444,0.0,8752.5,913985049.25,7365146.0,32698.25,6.75,9.12321237222e-05,0.9900000095367432,0.9900000095367432,2.869291687011719,18.25,0.0106358443324797,5.0,220.9503758381032,2048.0,2048.0,810.7282118055556,2283.3928819444445,5.0,1.4400649473205e-06,18.0,4.782152811686197,2.283392881944444,827.4000000000001,0.004411557416352,0.0253689127965208,0,0,0,0,0,0,0,6.75,2.482342502805922,6.747777777777778,0.9900000095367432,16.25,708.45,32714.75
0.004464301801810577,0.24175759,0.005149562719421222,0.095448814,2.5114655364655513e-11,0.086215176,0.0003212051836054934,0.96221894,0.0013922395085133015,0.5470083,2.9805512495641384e-05,0.57921785,1.0927608761583643e-08,0.74690586,0,0,0,0,0,0,0,1624327200.0,0.8502355945544675,818.39,0.1793275327449956,0.1934742399769294,2.905174924991228,17.312651039849428,7.395061728395062,1.0346353625775e-05,785702912.0,0.0,4732687.714166666,9.0,0.0,18188063911.77778,0.4423054289272047,6.747777777777778,0.0,8753.0,914452757.75,7369017.0,32714.75,6.75,9.1184191618675e-05,0.9900000095367432,0.9900000095367432,2.482342502805922,16.25,0.0101517898215092,5.0,220.9516699281857,2047.416888888889,2047.416888888889,812.3519714988424,2282.755922743056,5.0,1.9561317777771364e-06,16.25,4.137237504676536,2.282755922743055,708.45,0.004587738336792,0.0243046328151036,0,0,0,0,0,0,0,6.75,2.418416659037272,7.199999999999999,0.9900000095367432,16.75,689.25,32730.5
